"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000100095","ENSG00000100095",0.0329164133779846,1.68052759297203,4.62886297944139,4.31947240702797,0.00286744405457007,0.924244261821551,0.95053387638003
"ENSG00000100097","ENSG00000100097",0.0710974191099339,14.1402179177828,4.33832086243293,15.8597820822172,0.0248358672819594,0.500436701786346,0.65327794059785
"ENSG00000100099","ENSG00000100099",0.0151472490202203,18.2786450563744,5.82076396509632,11.7213549436256,0.00586115288221678,0.851223738033126,0.902654839520322
"ENSG00000100100","ENSG00000100100",0.00769122387162561,4.29414097334746,5.22269201107931,1.70585902665254,0.000398194404325869,0.989082488550609,0.992911280136802
"ENSG00000100104","ENSG00000100104",0.0398127999759597,14.8785098482635,4.89769707550939,15.1214901517365,0.0503787313828264,0.239098545228457,0.440129350771553
"ENSG00000100105","ENSG00000100105",0.0371101241335411,16.6576056425524,4.04544602413277,13.3423943574476,0.0121130763942514,0.715668315462212,0.811425232388597
"ENSG00000100106","ENSG00000100106",0.0854623323378395,15.9738812117948,3.46871228473843,14.0261187882052,0.0332428168868392,0.393670122178865,0.570150921469751
"ENSG00000100109","ENSG00000100109",0.0772071131820176,15.517654473045,4.89765639701398,14.4823455269551,0.107967436047578,0.0406730760098223,0.214983716213512
"ENSG00000100116","ENSG00000100116",0.121622865831212,15.5582416025721,3.25552855578106,14.4417583974279,0.0667063016541217,0.146745449218689,0.355666164027691
"ENSG00000100124","ENSG00000100124",0.0726631048597343,15.2571129783422,4.06811233079624,14.7428870216578,0.0627444414656875,0.165357712562021,0.373007106785018
"ENSG00000100129","ENSG00000100129",0.166840185361155,13.5851056035556,6.32948113374954,16.4148943964444,0.149665174605564,0.0103733444934163,0.142897778638181
"ENSG00000100138","ENSG00000100138",0.170702207251137,13.523813231224,5.90890598662074,16.476186768776,0.169344477337864,0.00529199541898162,0.124152001844311
"ENSG00000100139","ENSG00000100139",0.109321767036976,15.2702259838069,3.47025346326249,14.729774016193,0.043349412068437,0.293876358333509,0.488051145056776
"ENSG00000100142","ENSG00000100142",0.129828797234907,18.8768889835194,4.29249538063377,11.1231110164806,0.156450879337565,0.00824549428365662,0.138083829407522
"ENSG00000100146","ENSG00000100146",0.219994860586324,21.2638623373021,4.42020045278201,8.73613766269789,0.16781843446542,0.00558204510734261,0.126635807631282
"ENSG00000100147","ENSG00000100147",0.224853487534686,19.6236814508559,1.27461613871311,10.3763185491441,0.134712476680018,0.0170620218156952,0.162423968436627
"ENSG00000100150","ENSG00000100150",0.118044812506376,23.9403729705502,3.72971183875928,6.05962702944977,0.0912801929199745,0.0688827494558496,0.261332897387319
"ENSG00000100151","ENSG00000100151",0.138730344521153,15.9663682338267,4.50076895843338,14.0336317661733,0.146450728549574,0.0115406500287825,0.146662531935112
