"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000116266","ENSG00000116266",0.196482255496187,15.2025239027055,6.52199619363855,14.7974760972945,0.289858276651517,0.00115934294016484,0.0925079945180476
"ENSG00000116273","ENSG00000116273",0.11489674889677,7.37160616738766,3.72382883750082,-1.37160616738766,0.0980055126527101,0.0691128506197,0.328538014991828
"ENSG00000116285","ENSG00000116285",0.0586386077069912,15.690143568743,5.0027081969035,14.309856431257,0.123018782918859,0.0332473462610449,0.246624444737652
"ENSG00000116288","ENSG00000116288",0.116086949908525,7.10064515746465,6.75535157792985,-1.10064515746465,0.105657211714201,0.0551295736227243,0.304115280185809
"ENSG00000116299","ENSG00000116299",0.0352057395596661,3.14970980934413,6.37048821666488,2.85029019065587,0.0104961751546205,0.753356460890708,0.857192499477069
"ENSG00000116329","ENSG00000116329",0.130375305195727,1.63110285939559,4.22099010506436,4.36889714060441,0.0486728734422219,0.271757694360434,0.549208002586114
"ENSG00000116337","ENSG00000116337",0.147483963803429,2.87523294384009,7.23098436266923,3.12476705615991,0.131670405049977,0.0258643183300717,0.220012101043715
"ENSG00000116350","ENSG00000116350",0.02322655413714,14.4072373449721,6.06407377789761,15.5927626550279,0.0268239721603404,0.489399869536856,0.696416968346793
"ENSG00000116353","ENSG00000116353",0.0460489178961446,2.2634228301052,4.35152214414375,3.7365771698948,0.0274893512089119,0.480688489592599,0.690954259952104
"ENSG00000116396","ENSG00000116396",0.214852099321508,14.5349713831343,3.16056454643598,15.4650286168657,0.0299035937568168,0.450741267864555,0.669781560883626
"ENSG00000116406","ENSG00000116406",0.0710535426646808,14.3027753583657,6.88861467213807,15.6972246416343,0.105102489416552,0.0560546759176896,0.305916049063077
"ENSG00000116455","ENSG00000116455",0.0885640879948006,6.1869687411135,4.39526235756393,-0.1869687411135,0.145068253625742,0.017858625392872,0.189525007864108
"ENSG00000116459","ENSG00000116459",0.0781846245572603,9.50319983968393,7.31624707914178,-3.50319983968393,0.0473036117100719,0.282396370752535,0.556527480746532
"ENSG00000116473","ENSG00000116473",0.052932236133496,12.0888020350204,5.69219587737954,17.9111979649796,0.0389507341351563,0.353492854177786,0.605886119694259
"ENSG00000116478","ENSG00000116478",0.0873714241817286,8.7013628461991,4.61816802167337,-2.7013628461991,0.0550118507125199,0.228787878787879,0.513877067929145
"ENSG00000116489","ENSG00000116489",0.116619364903436,15.5688110221331,6.34794006435717,14.4311889778669,0.21305268289189,0.0036084919646564,0.109863456701401
"ENSG00000116497","ENSG00000116497",0.0747952542181039,0.622912164767785,6.29185201611737,5.37708783523221,0.0698147675206651,0.152312755737413,0.436986557132188
"ENSG00000116514","ENSG00000116514",0.0450799575569095,15.8196653578604,4.54473068488795,14.1803346421396,0.0513815093454085,0.252478799739074,0.533714837286266
"ENSG00000116525","ENSG00000116525",0.0597568582072337,15.5112520707068,2.67368325284311,14.4887479292932,0.00773548339613217,0.811175354326039,0.89208579158382
